A0,A1,A2,A3,A4,"A5,",Emotion,Angl,ValAng,FuzzValue,FuzzStr,rule
A0,A1,A2,A3,A4,"A5,",Emotion,Angl,,,,
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A0,1.1189022453,0.4744708674,M,0.0001318311
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A1,0.29566161,0.3985808778,M,5.25453508972E-05
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A2,1.2091979525,0.1299981522,M,6.83079852449E-06
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A3,0.3083883208,0.6988036244,M,4.77338676661E-06
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A4,0.5992296767,0.8518109802,M,0.000004066
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_3,A5,1.1189022453,0.7515498552,M,3.05581919283E-06
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A0,1.1189022453,0.6896032794,M,2.10730293664E-06
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A1,0.29566161,0.8106566593,M,1.70829915875E-06
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A2,1.2091979525,0.347000103,L,5.92779984056E-07
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A3,0.3083883208,0.9471699526,M,5.61463389381E-07
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A4,0.5992296767,0.4784080582,S,2.68608609889E-07
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_4,A5,1.1189022453,0.4311859845,M,1.15820267905E-07
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A0,1.1189022453,0.4932492426,M,5.71282594213E-08
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A1,0.29566161,0.3912735382,M,2.23527761923E-08
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A2,1.2091979525,0.7846037895,M,1.75380729072E-08
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A3,0.3083883208,0.6482485291,M,1.13690299652E-08
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A4,0.5992296767,0.8035541846,M,9.135631603E-09
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_5,A5,1.1189022453,0.7277018101,M,6.64801565416E-09
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A0,1.1189022453,0.6518681385,S,4.33362958946E-09
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A1,0.29566161,0.470093819,L,0.000000002
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A2,1.2091979525,0.3938011897,L,8.02256699771E-10
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A3,0.3083883208,0.3633298951,M,2.91483842534E-10
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A4,0.5992296767,0.8584003721,S,2.50209838896E-10
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_6,A5,1.1189022453,0.6713780477,S,1.67985393156E-10
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A0,1.1189022453,0.496025301,M,8.33250051964E-11
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A1,0.29566161,0.3310224691,M,2.75824489558E-11
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A2,1.2091979525,0.8981068692,M,2.47719868762E-11
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A3,0.3083883208,0.5943870352,M,1.47241478353E-11
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A4,0.5992296767,0.5767974393,M,8.49285076795E-12
1.1189022453,0.29566161,1.2091979525,0.3083883208,0.5992296767,1.1189022453,Emo_7,A5,1.1189022453,0.7823149031,M,6.64408372599E-12
M,M,M,S,M,M,,,,,,
L,M,M,S,M,L,,,,,,
M,M,M,M,M,M,,,,,,
M,M,L,M,S,M,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A0,1.0978280823,0.7411854127,M,0.7411854127
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A1,0.3105039465,0.4981441804,M,0.3692171999
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A2,1.2193515328,0.0912696594,M,0.0336983281
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A3,0.3232320348,0.4846802624,M,0.0163329145
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A4,0.5521730277,0.3807880906,M,0.0062193793
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_1,A5,1.0978280823,0.9821869238,M,0.006108593
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A0,1.0978280823,0.452576779,L,0.0027646074
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A1,0.3105039465,0.3156639555,L,0.0008726869
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A2,1.2193515328,0.657908453,M,0.0005741481
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A3,0.3232320348,0.3658123985,S,0.0002100305
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A4,0.5521730277,0.3094117239,S,6.49858954923E-05
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_2,A5,1.0978280823,0.367162475,L,2.38603822288E-05
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A0,1.0978280823,0.5971877938,M,1.42491290223E-05
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A1,0.3105039465,0.8114508293,M,1.15624675616E-05
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A2,1.2193515328,0.0470623273,M,5.44156632577E-07
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A3,0.3232320348,0.4643342756,M,2.5267057582E-07
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A4,0.5521730277,0.5725870654,M,1.4467590351E-07
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_3,A5,1.0978280823,0.8688246215,M,1.25697987106E-07
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A0,1.0978280823,0.5488517325,M,0.000000069
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A1,0.3105039465,0.3281930176,M,2.26418912248E-08
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A2,1.2193515328,0.3718655436,L,8.41973918941E-09
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A3,0.3232320348,0.7156983111,M,0.000000006
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A4,0.5521730277,0.5952848459,S,3.58718238481E-09
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_4,A5,1.0978280823,0.3225931183,S,1.15720035159E-09
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A0,1.0978280823,0.6182884624,M,7.15483626086E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A1,0.3105039465,0.8126319318,M,5.8142484121E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A2,1.2193515328,0.8603489507,M,5.00228252019E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A3,0.3232320348,0.4037296314,M,2.01956967827E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A4,0.5521730277,0.8980484565,M,1.8136714324E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_5,A5,1.0978280823,0.8514559413,M,1.54426131671E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A0,1.0978280823,0.6816937989,S,1.05271336351E-10
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A1,0.3105039465,0.6179244677,L,6.50497344808E-11
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A2,1.2193515328,0.4132970709,L,2.68848647235E-11
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A3,0.3232320348,0.6279874168,M,1.68833567479E-11
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A4,0.5521730277,0.9217866668,S,1.55628531408E-11
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_6,A5,1.0978280823,0.7002079076,S,1.0897232834E-11
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A0,1.0978280823,0.6327433096,M,6.89515116872E-12
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A1,0.3105039465,0.7292296995,M,5.02814901505E-12
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A2,1.2193515328,0.971063006,M,4.88264949741E-12
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A3,0.3232320348,0.7851000342,M,3.83336828742E-12
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A4,0.5521730277,0.2726380551,M,1.04512207449E-12
1.0978280823,0.3105039465,1.2193515328,0.3232320348,0.5521730277,1.0978280823,Emo_7,A5,1.0978280823,0.9136335394,M,9.54858580013E-13
M,M,M,M,M,M,,,,,,
L,L,M,S,S,L,,,,,,
M,M,M,M,M,M,,,,,,
M,M,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A0,1.0920269972,0.7920996586,M,0.7920996586
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A1,0.292121467,0.8557405052,M,0.677831762
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A2,1.191611826,0.3461317588,M,0.2346190999
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A3,0.343833788,0.851058505,M,0.1996745804
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A4,0.5485494025,0.3524515607,M,0.0703756175
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A5,1.0920269972,0.9313966952,M,0.0655476176
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A0,1.0920269972,0.4362575556,L,0.0285956434
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A1,0.292121467,0.4471061294,M,0.0127852874
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A2,1.191611826,0.8814063523,M,0.0112690336
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A3,0.343833788,0.3664564795,M,0.0041296104
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A4,0.5485494025,0.3222841883,S,0.0013309081
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A5,1.0920269972,0.3502968618,L,0.0004662129
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A0,1.0920269972,0.6309680835,M,0.0002941655
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A1,0.292121467,0.3001045581,M,8.82804029404E-05
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A2,1.191611826,0.2736440255,M,2.41574048328E-05
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A3,0.343833788,0.1389116995,M,3.35574616111E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A4,0.5485494025,0.5510852615,M,1.84930225084E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A5,1.0920269972,0.9011068477,M,1.66641892177E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A0,1.0920269972,0.5101070526,M,8.50052044631E-07
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A1,0.292121467,0.9257322264,M,7.86920571855E-07
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A2,1.191611826,0.0010456325,M,8.22829750104E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A3,0.343833788,0.3944362858,M,3.24553910473E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A4,0.5485494025,0.6042850126,S,1.9612306387E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A5,1.0920269972,0.3404678095,S,6.67735899511E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A0,1.0920269972,0.6527080099,M,4.35836570091E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A1,0.292121467,0.2907725845,M,1.2672932589E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A2,1.191611826,0.6534122348,M,8.28064920497E-12
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A3,0.343833788,0.0643591764,M,5.32935763242E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A4,0.5485494025,0.8750701902,M,4.66356199715E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A5,1.0920269972,0.8855217424,M,4.12968554559E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A0,1.0920269972,0.6899039088,S,2.84908619998E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A1,0.292121467,0.4348337615,L,1.23887886907E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A2,1.191611826,0.3600340827,L,4.46038617188E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A3,0.343833788,0.9953084886,M,4.43946021932E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A4,0.5485494025,0.9266677661,S,4.11390468435E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A5,1.0920269972,0.7081439035,S,2.91323652162E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A0,1.0920269972,0.6703776774,M,1.95296873303E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A1,0.292121467,0.3351436028,S,6.54524977355E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A2,1.191611826,0.7717459389,M,5.0512699321E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A3,0.343833788,0.9502073066,M,4.79975359697E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A4,0.5485494025,0.2492160807,M,1.19617577952E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A5,1.0920269972,0.9497816219,M,1.13610577194E-15
M,M,M,M,M,M,,,,,,
L,M,M,M,S,L,,,,,,
M,M,M,M,M,M,,,,,,
M,M,M,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,S,M,M,M,M,,,,,,
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A0,1.0920269972,0.7920996586,M,0.7920996586
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A1,0.292121467,0.8557405052,M,0.677831762
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A2,1.191611826,0.3461317588,M,0.2346190999
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A3,0.343833788,0.851058505,M,0.1996745804
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A4,0.5485494025,0.3524515607,M,0.0703756175
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_1,A5,1.0920269972,0.9313966952,M,0.0655476176
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A0,1.0920269972,0.4362575556,L,0.0285956434
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A1,0.292121467,0.4471061294,M,0.0127852874
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A2,1.191611826,0.8814063523,M,0.0112690336
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A3,0.343833788,0.3664564795,M,0.0041296104
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A4,0.5485494025,0.3222841883,S,0.0013309081
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_2,A5,1.0920269972,0.3502968618,L,0.0004662129
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A0,1.0920269972,0.6309680835,M,0.0002941655
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A1,0.292121467,0.3001045581,M,8.82804029404E-05
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A2,1.191611826,0.2736440255,M,2.41574048328E-05
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A3,0.343833788,0.1389116995,M,3.35574616111E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A4,0.5485494025,0.5510852615,M,1.84930225084E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_3,A5,1.0920269972,0.9011068477,M,1.66641892177E-06
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A0,1.0920269972,0.5101070526,M,8.50052044631E-07
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A1,0.292121467,0.9257322264,M,7.86920571855E-07
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A2,1.191611826,0.0010456325,M,8.22829750104E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A3,0.343833788,0.3944362858,M,3.24553910473E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A4,0.5485494025,0.6042850126,S,1.9612306387E-10
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_4,A5,1.0920269972,0.3404678095,S,6.67735899511E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A0,1.0920269972,0.6527080099,M,4.35836570091E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A1,0.292121467,0.2907725845,M,1.2672932589E-11
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A2,1.191611826,0.6534122348,M,8.28064920497E-12
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A3,0.343833788,0.0643591764,M,5.32935763242E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A4,0.5485494025,0.8750701902,M,4.66356199715E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_5,A5,1.0920269972,0.8855217424,M,4.12968554559E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A0,1.0920269972,0.6899039088,S,2.84908619998E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A1,0.292121467,0.4348337615,L,1.23887886907E-13
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A2,1.191611826,0.3600340827,L,4.46038617188E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A3,0.343833788,0.9953084886,M,4.43946021932E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A4,0.5485494025,0.9266677661,S,4.11390468435E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_6,A5,1.0920269972,0.7081439035,S,2.91323652162E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A0,1.0920269972,0.6703776774,M,1.95296873303E-14
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A1,0.292121467,0.3351436028,S,6.54524977355E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A2,1.191611826,0.7717459389,M,5.0512699321E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A3,0.343833788,0.9502073066,M,4.79975359697E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A4,0.5485494025,0.2492160807,M,1.19617577952E-15
1.0920269972,0.292121467,1.191611826,0.343833788,0.5485494025,1.0920269972,Emo_7,A5,1.0920269972,0.9497816219,M,1.13610577194E-15
M,M,M,M,M,M,,,,,,
L,M,M,M,S,L,,,,,,
M,M,M,M,M,M,,,,,,
M,M,M,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,S,M,M,M,M,,,,,,
1.0920269972,0.2961205897,1.1599766574,0.3201454193,0.6215899678,1.0920269972,Emo_1,A0,1.0920269972,0.7920996586,M,0.7920996586
1.0920269972,0.2961205897,1.1599766574,0.3201454193,0.6215899678,1.0920269972,Emo_1,A1,0.2961205897,0.996303394,M,0.7891715783
1.0920269972,0.2961205897,1.1599766574,0.3201454193,0.6215899678,1.0920269972,Emo_1,A2,1.1599766574,0.6367839109,M,0.502531764
1.0920269972,0.2961205897,1.1599766574,0.3201454193,0.6215899678,1.0920269972,Emo_1,A3,0.3201454193,0.429788393,M,0.2159823193
